fold,générateur,ratio,N,model,RMSE
9,SMOTE-R,5,12,XGBoost,5.032168141718087
9,SMOTE-R,5,12,CatBoost,5.1683333151477635
9,SMOTE-R,5,12,LightGBM,5.181159896633787
9,SMOTE-R,5,14,RF,5.3517756751602255
9,SMOTE-R,5,14,XGBoost,5.127425977417014
9,SMOTE-R,5,14,CatBoost,4.96152226586079
9,SMOTE-R,5,14,LightGBM,5.1198530506928215
9,SMOTE-R,5,17,RF,5.550801724952721
9,SMOTE-R,5,17,XGBoost,5.175833010350941
9,SMOTE-R,5,17,CatBoost,5.208227359780231
9,SMOTE-R,5,17,LightGBM,5.259382877863579
9,SMOTE-R,5,19,RF,5.576329651650552
9,SMOTE-R,5,19,XGBoost,5.306416623726806
9,SMOTE-R,5,19,CatBoost,5.443059381106598
9,SMOTE-R,5,19,LightGBM,5.351170999000644
9,CTGAN,1,1,RF,6.92869319807346
9,CTGAN,1,1,XGBoost,6.646234204855801
9,CTGAN,1,1,CatBoost,6.515568612538225
9,CTGAN,1,1,LightGBM,6.502351734410079
9,CTGAN,1,2,RF,6.135737797685174
9,CTGAN,1,2,XGBoost,6.479263576723505
9,CTGAN,1,2,CatBoost,6.1038510190799435
9,CTGAN,1,2,LightGBM,6.455370547802713
9,CTGAN,1,3,RF,5.027202173869765
9,CTGAN,1,3,XGBoost,6.074244508305694
9,CTGAN,1,3,CatBoost,4.805700781260228
9,CTGAN,1,3,LightGBM,5.0086100995016904
9,CTGAN,1,4,RF,5.441164143226112
9,CTGAN,1,4,XGBoost,5.89684036767268
9,CTGAN,1,4,CatBoost,4.997362406509475
9,CTGAN,1,4,LightGBM,5.386212319623379
9,CTGAN,1,5,RF,5.255040555677759
9,CTGAN,1,5,XGBoost,5.6002147426617706
9,CTGAN,1,5,CatBoost,5.249560107485775
9,CTGAN,1,5,LightGBM,5.1338688515126085
9,CTGAN,1,6,RF,5.267820907021052
9,CTGAN,1,6,XGBoost,5.503821233817151
9,CTGAN,1,6,CatBoost,5.1943518228199625
9,CTGAN,1,6,LightGBM,5.1338688515126085
9,CTGAN,1,7,RF,5.303096673414664
9,CTGAN,1,7,XGBoost,5.50669840889167
9,CTGAN,1,7,CatBoost,5.23917228439839
9,CTGAN,1,7,LightGBM,5.376719782319587
9,CTGAN,1,8,RF,5.447767796407393
9,CTGAN,1,8,XGBoost,5.341708406676547
9,CTGAN,1,8,CatBoost,5.473923707238844
9,CTGAN,1,8,LightGBM,5.452318495088812
9,CTGAN,1,9,RF,5.461888672250095
9,CTGAN,1,9,XGBoost,5.381085469279995
9,CTGAN,1,9,CatBoost,5.4283636546123555
9,CTGAN,1,9,LightGBM,5.309854100571114
9,CTGAN,1,10,RF,5.424611461696939
9,CTGAN,1,10,XGBoost,5.481773208308316
9,CTGAN,1,10,CatBoost,5.304285052872573
9,CTGAN,1,10,LightGBM,5.150924518888954
9,CTGAN,1,12,RF,5.465290686115465
9,CTGAN,1,12,XGBoost,5.409915577655922
9,CTGAN,1,12,CatBoost,5.4659206687009325
9,CTGAN,1,12,LightGBM,5.202502203157194
9,CTGAN,1,14,RF,5.364743138807269
9,CTGAN,1,14,XGBoost,5.253458161486664
9,CTGAN,1,14,CatBoost,5.233116573238126
9,CTGAN,1,14,LightGBM,4.989503178091309
9,CTGAN,1,17,RF,5.442543124761745
9,CTGAN,1,17,XGBoost,5.268045310474109
9,CTGAN,1,17,CatBoost,5.515923707834758
9,CTGAN,1,17,LightGBM,5.149337956177003
9,CTGAN,1,19,RF,5.413388060553822
9,CTGAN,1,19,XGBoost,5.384672110126195
9,CTGAN,1,19,CatBoost,5.454012796483082
9,CTGAN,1,19,LightGBM,5.227534443716855
9,CTGAN,2,1,RF,7.674574300127009
9,CTGAN,2,1,XGBoost,7.144709475593669
9,CTGAN,2,1,CatBoost,7.120320587123123
9,CTGAN,2,1,LightGBM,7.294150307941914
9,CTGAN,2,2,RF,6.2766108293407115
9,CTGAN,2,2,XGBoost,6.735423866812632
9,CTGAN,2,2,CatBoost,6.383172523726795
9,CTGAN,2,2,LightGBM,6.3379838169264575
9,CTGAN,2,3,RF,5.41200327085123
9,CTGAN,2,3,XGBoost,6.546862922712915
9,CTGAN,2,3,CatBoost,5.491276069452186
9,CTGAN,2,3,LightGBM,5.751828554657986
9,CTGAN,2,4,RF,5.528265727246043
9,CTGAN,2,4,XGBoost,6.079087664361989
9,CTGAN,2,4,CatBoost,5.549423323786966
9,CTGAN,2,4,LightGBM,5.77563177557941
9,CTGAN,2,5,RF,5.384162556117957
9,CTGAN,2,5,XGBoost,5.9789612787162385
9,CTGAN,2,5,CatBoost,5.5003425122616605
9,CTGAN,2,5,LightGBM,5.583036912376967
9,CTGAN,2,6,RF,5.321797055974138
9,CTGAN,2,6,XGBoost,5.947866852337014
9,CTGAN,2,6,CatBoost,5.460007688765613
9,CTGAN,2,6,LightGBM,5.583036912376967
9,CTGAN,2,7,RF,5.5321594505555876
9,CTGAN,2,7,XGBoost,5.8938868220548
9,CTGAN,2,7,CatBoost,5.588599346134368
9,CTGAN,2,7,LightGBM,6.113341879513342
9,CTGAN,2,8,RF,5.552598364086107
9,CTGAN,2,8,XGBoost,5.745945326017786
9,CTGAN,2,8,CatBoost,5.478967384078722
9,CTGAN,2,8,LightGBM,5.998055851590127
9,CTGAN,2,9,RF,5.634787609217138
9,CTGAN,2,9,XGBoost,5.85248442088292
9,CTGAN,2,9,CatBoost,5.518938457923573
9,CTGAN,2,9,LightGBM,6.094615802811325
9,CTGAN,2,10,RF,5.469263426729797
9,CTGAN,2,10,XGBoost,5.673336755806619
9,CTGAN,2,10,CatBoost,5.702911471813963
9,CTGAN,2,10,LightGBM,6.068342783858034
9,CTGAN,2,12,RF,5.578291571500424
9,CTGAN,2,12,XGBoost,5.73966424013337
9,CTGAN,2,12,CatBoost,5.473941848301104
9,CTGAN,2,12,LightGBM,5.691489070290977
9,CTGAN,2,14,RF,5.564188219486302
9,CTGAN,2,14,XGBoost,5.670329740191007
9,CTGAN,2,14,CatBoost,5.330774289027665
9,CTGAN,2,14,LightGBM,5.284471389908699
9,CTGAN,2,17,RF,5.59786067095083
9,CTGAN,2,17,XGBoost,5.709421919594979
9,CTGAN,2,17,CatBoost,5.401466186815225
9,CTGAN,2,17,LightGBM,5.459235005907626
9,CTGAN,2,19,RF,5.636122167788882
9,CTGAN,2,19,XGBoost,5.640672517064023
9,CTGAN,2,19,CatBoost,5.500431274301628
9,CTGAN,2,19,LightGBM,5.703502916275568
9,CTGAN,5,1,RF,7.938962084800861
9,CTGAN,5,1,XGBoost,7.944599760789984
9,CTGAN,5,1,CatBoost,8.046911115115494
9,CTGAN,5,1,LightGBM,7.782483634214277
9,CTGAN,5,2,RF,6.489507222147592
9,CTGAN,5,2,XGBoost,7.226314447698149
9,CTGAN,5,2,CatBoost,6.814278514718176
9,CTGAN,5,2,LightGBM,6.645629486047152
9,CTGAN,5,3,RF,5.578218184778106
9,CTGAN,5,3,XGBoost,6.885479945341372
9,CTGAN,5,3,CatBoost,5.82895586628641
9,CTGAN,5,3,LightGBM,5.4084577093011985
9,CTGAN,5,4,RF,5.803748015331773
9,CTGAN,5,4,XGBoost,6.51183404448582
9,CTGAN,5,4,CatBoost,5.827088012773423
9,CTGAN,5,4,LightGBM,5.818769010356345
9,CTGAN,5,5,RF,5.603259486577813
9,CTGAN,5,5,XGBoost,6.380148957016611
9,CTGAN,5,5,CatBoost,5.638131016069888
9,CTGAN,5,5,LightGBM,5.837621622943389
9,CTGAN,5,6,RF,5.585859057792916
9,CTGAN,5,6,XGBoost,6.3503891173811935
9,CTGAN,5,6,CatBoost,5.6510371140045095
9,CTGAN,5,6,LightGBM,5.837621622943389
9,CTGAN,5,7,RF,5.783306358497155
9,CTGAN,5,7,XGBoost,6.210264284569918
9,CTGAN,5,7,CatBoost,5.777496040245041
9,CTGAN,5,7,LightGBM,6.208393893433792
9,CTGAN,5,8,RF,5.630869130770291
9,CTGAN,5,8,XGBoost,6.05520098283588
9,CTGAN,5,8,CatBoost,5.509425298164827
9,CTGAN,5,8,LightGBM,5.8095579952372525
9,CTGAN,5,9,RF,5.738032181763807
9,CTGAN,5,9,XGBoost,5.985996327118414
9,CTGAN,5,9,CatBoost,5.6579266003468955
9,CTGAN,5,9,LightGBM,6.073098464681448
9,CTGAN,5,10,RF,5.695937304707348
9,CTGAN,5,10,XGBoost,6.056695034292558
9,CTGAN,5,10,CatBoost,5.480998340302214
9,CTGAN,5,10,LightGBM,5.85892094195465
9,CTGAN,5,12,RF,5.648530585953214
9,CTGAN,5,12,XGBoost,6.060136426952289
9,CTGAN,5,12,CatBoost,5.574448898025216
9,CTGAN,5,12,LightGBM,5.627092142233937
9,CTGAN,5,14,RF,5.8048738293963025
9,CTGAN,5,14,XGBoost,6.0861882190449075
9,CTGAN,5,14,CatBoost,5.4664596804221395
9,CTGAN,5,14,LightGBM,5.746843505920948
9,CTGAN,5,17,RF,5.825828317359789
9,CTGAN,5,17,XGBoost,6.267297534704545
9,CTGAN,5,17,CatBoost,5.525034670673773
9,CTGAN,5,17,LightGBM,5.705000817886873
9,CTGAN,5,19,RF,5.768482487964787
9,CTGAN,5,19,XGBoost,6.190190637344285
9,CTGAN,5,19,CatBoost,5.554649354465391
9,CTGAN,5,19,LightGBM,5.7019747899846775
9,TVAE,1,1,RF,5.943610443244211
9,TVAE,1,1,XGBoost,6.190940157213242
9,TVAE,1,1,CatBoost,6.154445250749636
9,TVAE,1,1,LightGBM,6.227589762644768
9,TVAE,1,2,RF,6.1403135299602125
9,TVAE,1,2,XGBoost,5.887207013702868
9,TVAE,1,2,CatBoost,6.3968101660918375
9,TVAE,1,2,LightGBM,6.480765815089405
9,TVAE,1,3,RF,5.057468007788428
9,TVAE,1,3,XGBoost,4.9269517141209676
9,TVAE,1,3,CatBoost,5.501848340443865
9,TVAE,1,3,LightGBM,5.323097499267322
9,TVAE,1,4,RF,5.001330250637343
9,TVAE,1,4,XGBoost,5.154725381399804
9,TVAE,1,4,CatBoost,5.151885482185089
9,TVAE,1,4,LightGBM,5.2463678418639565
9,TVAE,1,5,RF,4.960748312030566
9,TVAE,1,5,XGBoost,4.804808633688055
9,TVAE,1,5,CatBoost,5.0070509371886365
9,TVAE,1,5,LightGBM,4.8438782310054895
9,TVAE,1,6,RF,4.918965557687408
9,TVAE,1,6,XGBoost,4.900590618961866
9,TVAE,1,6,CatBoost,4.937633044027237
9,TVAE,1,6,LightGBM,4.8438782310054895
9,TVAE,1,7,RF,4.914412578752073
9,TVAE,1,7,XGBoost,4.63025460304104
9,TVAE,1,7,CatBoost,4.839428882507636
9,TVAE,1,7,LightGBM,4.755007120625801
9,TVAE,1,8,RF,5.039877255461424
9,TVAE,1,8,XGBoost,4.678743185816292
9,TVAE,1,8,CatBoost,5.020841088465101
9,TVAE,1,8,LightGBM,5.200868410528845
9,TVAE,1,9,RF,4.975008837532146
9,TVAE,1,9,XGBoost,4.731839727481317
9,TVAE,1,9,CatBoost,5.087238919608493
9,TVAE,1,9,LightGBM,5.2003515211944045
9,TVAE,1,10,RF,5.09481232459759
9,TVAE,1,10,XGBoost,4.770169296757587
9,TVAE,1,10,CatBoost,5.1151348861603765
9,TVAE,1,10,LightGBM,5.152254126198286
9,TVAE,1,12,RF,5.2286609721130315
9,TVAE,1,12,XGBoost,4.841521664454915
9,TVAE,1,12,CatBoost,5.083236637209359
9,TVAE,1,12,LightGBM,5.253490260287677
9,TVAE,1,14,RF,5.165470329603352
9,TVAE,1,14,XGBoost,5.039283631919995
9,TVAE,1,14,CatBoost,4.970513432135312
9,TVAE,1,14,LightGBM,4.9764870984991845
9,TVAE,1,17,RF,5.367603359490253
9,TVAE,1,17,XGBoost,5.009300363615416
9,TVAE,1,17,CatBoost,5.239057751478527
9,TVAE,1,17,LightGBM,4.952070329644884
9,TVAE,1,19,RF,5.361171347660874
9,TVAE,1,19,XGBoost,5.0851516465668
9,TVAE,1,19,CatBoost,5.3631397281426585
9,TVAE,1,19,LightGBM,5.036159018151229
9,TVAE,2,1,RF,6.1958163137720925
9,TVAE,2,1,XGBoost,5.9653404883018295
9,TVAE,2,1,CatBoost,6.240593677573519
9,TVAE,2,1,LightGBM,6.075797361984307
9,TVAE,2,2,RF,6.085064991544455
9,TVAE,2,2,XGBoost,5.864768715819306
9,TVAE,2,2,CatBoost,6.2036997478110525
9,TVAE,2,2,LightGBM,6.425827534618343
9,TVAE,2,3,RF,4.80976910375267
9,TVAE,2,3,XGBoost,5.1733422142438625
9,TVAE,2,3,CatBoost,5.108075901012229
9,TVAE,2,3,LightGBM,4.928411654161155
9,TVAE,2,4,RF,4.9513683904675
9,TVAE,2,4,XGBoost,5.133903328952858
9,TVAE,2,4,CatBoost,4.940965904058853
9,TVAE,2,4,LightGBM,5.408185651160524
9,TVAE,2,5,RF,5.001121809659139
9,TVAE,2,5,XGBoost,5.031509865453676
9,TVAE,2,5,CatBoost,4.981556588676015
9,TVAE,2,5,LightGBM,5.157304758490182
9,TVAE,2,6,RF,4.955206895707715
9,TVAE,2,6,XGBoost,5.175448449546534
9,TVAE,2,6,CatBoost,4.827019750265568
9,TVAE,2,6,LightGBM,5.157304758490182
9,TVAE,2,7,RF,4.980806709189883
9,TVAE,2,7,XGBoost,4.990581426431717
9,TVAE,2,7,CatBoost,4.836926301185358
9,TVAE,2,7,LightGBM,5.032231655185991
9,TVAE,2,8,RF,5.0210949081188
9,TVAE,2,8,XGBoost,5.056923934727848
9,TVAE,2,8,CatBoost,4.932039219564244
9,TVAE,2,8,LightGBM,5.401848614149852
9,TVAE,2,9,RF,5.134393514078378
9,TVAE,2,9,XGBoost,5.093042104560696
9,TVAE,2,9,CatBoost,4.780304676159204
9,TVAE,2,9,LightGBM,5.444026178386463
9,TVAE,2,10,RF,5.063756047106262
9,TVAE,2,10,XGBoost,5.118769564671942
9,TVAE,2,10,CatBoost,5.089661036300448
9,TVAE,2,10,LightGBM,5.360517564817824
9,TVAE,2,12,RF,5.297311168704287
9,TVAE,2,12,XGBoost,5.204209926675047
9,TVAE,2,12,CatBoost,5.11994735770539
9,TVAE,2,12,LightGBM,5.403535944668689
9,TVAE,2,14,RF,5.259443934141731
9,TVAE,2,14,XGBoost,5.178430222422953
9,TVAE,2,14,CatBoost,5.011431629819156
9,TVAE,2,14,LightGBM,5.0846454024349415
9,TVAE,2,17,RF,5.434246771703167
9,TVAE,2,17,XGBoost,5.281267588770802
9,TVAE,2,17,CatBoost,5.23315066781515
9,TVAE,2,17,LightGBM,4.973829043936921
9,TVAE,2,19,RF,5.430387973755938
9,TVAE,2,19,XGBoost,5.3070900889185895
9,TVAE,2,19,CatBoost,5.25241581005856
9,TVAE,2,19,LightGBM,5.016295760041115
9,TVAE,5,1,RF,7.130356271588566
9,TVAE,5,1,XGBoost,6.686690991359461
9,TVAE,5,1,CatBoost,6.447250403404928
9,TVAE,5,1,LightGBM,6.511916680854621
9,TVAE,5,2,RF,6.1060418784023565
9,TVAE,5,2,XGBoost,6.547069586161861
9,TVAE,5,2,CatBoost,6.379754158128233
9,TVAE,5,2,LightGBM,6.513798384314506
9,TVAE,5,3,RF,4.949868912926616
9,TVAE,5,3,XGBoost,5.780274520077876
9,TVAE,5,3,CatBoost,5.514925897463301
9,TVAE,5,3,LightGBM,5.382706952162411
9,TVAE,5,4,RF,5.040808934625679
9,TVAE,5,4,XGBoost,5.570382513239073
9,TVAE,5,4,CatBoost,5.227235650012291
9,TVAE,5,4,LightGBM,5.668797914180203
9,TVAE,5,5,RF,5.153343231876514
9,TVAE,5,5,XGBoost,5.550667315018685
9,TVAE,5,5,CatBoost,5.296108138456756
9,TVAE,5,5,LightGBM,5.623730602936966
9,TVAE,5,6,RF,5.137178377263341
9,TVAE,5,6,XGBoost,5.497087800987524
9,TVAE,5,6,CatBoost,5.203297290230176
9,TVAE,5,6,LightGBM,5.623730602936966
9,TVAE,5,7,RF,5.159390621669684
9,TVAE,5,7,XGBoost,5.385947099733224
9,TVAE,5,7,CatBoost,5.277503040348372
9,TVAE,5,7,LightGBM,5.2596508915130995
9,TVAE,5,8,RF,5.280746410470008
9,TVAE,5,8,XGBoost,5.382502889559296
9,TVAE,5,8,CatBoost,5.055900328835366
9,TVAE,5,8,LightGBM,5.2628909144638065
9,TVAE,5,9,RF,5.193820291025723
9,TVAE,5,9,XGBoost,5.461160941451388
9,TVAE,5,9,CatBoost,5.013604598519572
9,TVAE,5,9,LightGBM,5.351094902574236
9,TVAE,5,10,RF,5.226637986561202
9,TVAE,5,10,XGBoost,5.295199964054282
9,TVAE,5,10,CatBoost,5.100116702229494
9,TVAE,5,10,LightGBM,5.216083158163443
9,TVAE,5,12,RF,5.369856205275417
9,TVAE,5,12,XGBoost,5.416383506821332
9,TVAE,5,12,CatBoost,5.101167474704774
9,TVAE,5,12,LightGBM,5.348973981385628
9,TVAE,5,14,RF,5.341645244173226
9,TVAE,5,14,XGBoost,5.41664940743742
9,TVAE,5,14,CatBoost,5.0501261751980815
9,TVAE,5,14,LightGBM,5.2430446198078045
9,TVAE,5,17,RF,5.4080973029197335
9,TVAE,5,17,XGBoost,5.446170001043324
9,TVAE,5,17,CatBoost,5.125962334704257
9,TVAE,5,17,LightGBM,5.187266858297517
9,TVAE,5,19,RF,5.431186309023402
9,TVAE,5,19,XGBoost,5.456843935120548
9,TVAE,5,19,CatBoost,5.232355810010194
9,TVAE,5,19,LightGBM,5.072221383464085
9,GEO-interp,1,1,RF,6.181344202513728
9,GEO-interp,1,1,XGBoost,6.310937609791501
9,GEO-interp,1,1,CatBoost,6.449028622522796
9,GEO-interp,1,1,LightGBM,6.381710056872025
9,GEO-interp,1,2,RF,6.096915911318885
9,GEO-interp,1,2,XGBoost,6.483662897764906
9,GEO-interp,1,2,CatBoost,6.3581931336769175
9,GEO-interp,1,2,LightGBM,6.3613172028032805
9,GEO-interp,1,3,RF,4.984487124463522
9,GEO-interp,1,3,XGBoost,5.099845070709188
9,GEO-interp,1,3,CatBoost,5.508003072535264
9,GEO-interp,1,3,LightGBM,5.352472837208234
9,GEO-interp,1,4,RF,5.113785848074714
9,GEO-interp,1,4,XGBoost,5.252741814833969
9,GEO-interp,1,4,CatBoost,5.277631599284691
9,GEO-interp,1,4,LightGBM,4.952744575625952
9,GEO-interp,1,5,RF,4.839580779716816
9,GEO-interp,1,5,XGBoost,4.935957592711234
9,GEO-interp,1,5,CatBoost,4.811015500485282
9,GEO-interp,1,5,LightGBM,4.594188342357844
9,GEO-interp,1,6,RF,4.915301221800384
9,GEO-interp,1,6,XGBoost,4.9515950047371025
9,GEO-interp,1,6,CatBoost,4.776736329131982
9,GEO-interp,1,6,LightGBM,4.594188342357844
9,GEO-interp,1,7,RF,4.866423131373075
9,GEO-interp,1,7,XGBoost,4.8452913835352
9,GEO-interp,1,7,CatBoost,4.8451215904966825
9,GEO-interp,1,7,LightGBM,4.679912096950261
9,GEO-interp,1,8,RF,5.032886054721065
9,GEO-interp,1,8,XGBoost,4.872926868100298
9,GEO-interp,1,8,CatBoost,4.94506434404141
9,GEO-interp,1,8,LightGBM,4.963189426587221
9,GEO-interp,1,9,RF,5.005974904822489
9,GEO-interp,1,9,XGBoost,4.839966282441836
9,GEO-interp,1,9,CatBoost,4.9780282130528555
9,GEO-interp,1,9,LightGBM,4.858414989953022
9,GEO-interp,1,10,RF,5.095693772873848
9,GEO-interp,1,10,XGBoost,4.8505849446569105
9,GEO-interp,1,10,CatBoost,4.992912043269263
9,GEO-interp,1,10,LightGBM,4.985640007191341
9,GEO-interp,1,12,RF,5.153044264672691
9,GEO-interp,1,12,XGBoost,4.903241920394464
9,GEO-interp,1,12,CatBoost,4.858122890720042
9,GEO-interp,1,12,LightGBM,4.916094618664179
9,GEO-interp,1,14,RF,5.018989552633723
9,GEO-interp,1,14,XGBoost,4.925870412897499
9,GEO-interp,1,14,CatBoost,4.833455184855141
9,GEO-interp,1,14,LightGBM,4.902087460531906
9,GEO-interp,1,17,RF,5.248885120951753
9,GEO-interp,1,17,XGBoost,4.869852154500252
9,GEO-interp,1,17,CatBoost,4.864932868003694
9,GEO-interp,1,17,LightGBM,4.900263671949208
9,GEO-interp,1,19,RF,5.211311683489013
9,GEO-interp,1,19,XGBoost,4.852891713295468
9,GEO-interp,1,19,CatBoost,4.960253604770213
9,GEO-interp,1,19,LightGBM,4.761388208094377
9,GEO-interp,2,1,RF,6.269966137332211
9,GEO-interp,2,1,XGBoost,6.56272771667091
9,GEO-interp,2,1,CatBoost,6.4031113391825585
9,GEO-interp,2,1,LightGBM,6.473445040774214
9,GEO-interp,2,2,RF,5.903717918157427
9,GEO-interp,2,2,XGBoost,6.531232132418579
9,GEO-interp,2,2,CatBoost,6.222661950764396
9,GEO-interp,2,2,LightGBM,6.5769783849415
9,GEO-interp,2,3,RF,5.2063374662049355
9,GEO-interp,2,3,XGBoost,5.23434675895909
9,GEO-interp,2,3,CatBoost,5.41215407967571
9,GEO-interp,2,3,LightGBM,5.462387728124705
9,GEO-interp,2,4,RF,5.209291754921976
9,GEO-interp,2,4,XGBoost,5.287154840143035
9,GEO-interp,2,4,CatBoost,5.209060740452335
9,GEO-interp,2,4,LightGBM,5.268395961691515
9,GEO-interp,2,5,RF,5.118089988939975
9,GEO-interp,2,5,XGBoost,5.089288867062971
9,GEO-interp,2,5,CatBoost,4.858666757852003
9,GEO-interp,2,5,LightGBM,4.891329203619878
9,GEO-interp,2,6,RF,5.118678082370681
9,GEO-interp,2,6,XGBoost,5.105148438690261
9,GEO-interp,2,6,CatBoost,4.969532972774015
9,GEO-interp,2,6,LightGBM,4.885276057768261
9,GEO-interp,2,7,RF,5.118100153530406
9,GEO-interp,2,7,XGBoost,4.935300084872812
9,GEO-interp,2,7,CatBoost,4.941966669533935
9,GEO-interp,2,7,LightGBM,4.938100244520441
9,GEO-interp,2,8,RF,5.235416799654722
9,GEO-interp,2,8,XGBoost,4.947761677769091
9,GEO-interp,2,8,CatBoost,5.026197929313738
9,GEO-interp,2,8,LightGBM,5.422916513998421
9,GEO-interp,2,9,RF,5.263517726826997
9,GEO-interp,2,9,XGBoost,4.83578911200998
9,GEO-interp,2,9,CatBoost,5.138352738945319
9,GEO-interp,2,9,LightGBM,5.216120261480149
9,GEO-interp,2,10,RF,5.345023831124562
9,GEO-interp,2,10,XGBoost,4.962680709568329
9,GEO-interp,2,10,CatBoost,5.208641522344449
9,GEO-interp,2,10,LightGBM,5.258545949349304
9,GEO-interp,2,12,RF,5.415060978811182
9,GEO-interp,2,12,XGBoost,5.004439301122414
9,GEO-interp,2,12,CatBoost,5.1089336492314565
9,GEO-interp,2,12,LightGBM,5.265101943799142
9,GEO-interp,2,14,RF,5.203328121283296
9,GEO-interp,2,14,XGBoost,5.103421124014143
9,GEO-interp,2,14,CatBoost,4.982139381479231
9,GEO-interp,2,14,LightGBM,5.259012888745369
9,GEO-interp,2,17,RF,5.262834200644233
9,GEO-interp,2,17,XGBoost,5.153639868675153
9,GEO-interp,2,17,CatBoost,5.003588042532427
9,GEO-interp,2,17,LightGBM,5.263462386868127
9,GEO-interp,2,19,RF,5.2844280775699914
9,GEO-interp,2,19,XGBoost,5.125615726548438
9,GEO-interp,2,19,CatBoost,5.0325642478813375
9,GEO-interp,2,19,LightGBM,5.274028018871151
9,GEO-interp,5,1,RF,6.01100741114527
9,GEO-interp,5,1,XGBoost,6.004195159918416
9,GEO-interp,5,1,CatBoost,6.073698282096647
9,GEO-interp,5,1,LightGBM,6.1556729189343375
9,GEO-interp,5,2,RF,6.085862529806745
9,GEO-interp,5,2,XGBoost,6.452479770914624
9,GEO-interp,5,2,CatBoost,6.425071140898295
9,GEO-interp,5,2,LightGBM,6.495236903658503
9,GEO-interp,5,3,RF,5.492267013650402
9,GEO-interp,5,3,XGBoost,5.354083929649453
9,GEO-interp,5,3,CatBoost,5.55867774971608
9,GEO-interp,5,3,LightGBM,5.850987235954225
9,GEO-interp,5,4,RF,5.347036029703351
9,GEO-interp,5,4,XGBoost,5.400214948356171
9,GEO-interp,5,4,CatBoost,5.330195401801246
9,GEO-interp,5,4,LightGBM,5.778936897336968
9,GEO-interp,5,5,RF,5.2687028942763465
9,GEO-interp,5,5,XGBoost,4.957409477831403
9,GEO-interp,5,5,CatBoost,5.158946335051997
9,GEO-interp,5,5,LightGBM,5.290593920403078
9,GEO-interp,5,6,RF,5.203172443225934
9,GEO-interp,5,6,XGBoost,5.011815522699894
9,GEO-interp,5,6,CatBoost,4.981236739884706
9,GEO-interp,5,6,LightGBM,5.290593920403078
9,GEO-interp,5,7,RF,5.117123054447032
9,GEO-interp,5,7,XGBoost,4.887950097094769
9,GEO-interp,5,7,CatBoost,4.9865008036336205
9,GEO-interp,5,7,LightGBM,5.28873911203173
9,GEO-interp,5,8,RF,5.293251250623959
9,GEO-interp,5,8,XGBoost,4.899097403503302
9,GEO-interp,5,8,CatBoost,5.03446139984732
9,GEO-interp,5,8,LightGBM,5.734359760915441
9,GEO-interp,5,9,RF,5.235017863791787
9,GEO-interp,5,9,XGBoost,4.912294599115298
9,GEO-interp,5,9,CatBoost,5.110192105860936
9,GEO-interp,5,9,LightGBM,5.698937935294809
9,GEO-interp,5,10,RF,5.349318863481366
9,GEO-interp,5,10,XGBoost,4.873484956508724
9,GEO-interp,5,10,CatBoost,5.133549102304718
9,GEO-interp,5,10,LightGBM,5.72450642997309
9,GEO-interp,5,12,RF,5.425877450515853
9,GEO-interp,5,12,XGBoost,4.892789082663301
9,GEO-interp,5,12,CatBoost,5.061286601572533
9,GEO-interp,5,12,LightGBM,5.785433855198552
9,GEO-interp,5,14,RF,5.200592612260292
9,GEO-interp,5,14,XGBoost,4.907071193087921
9,GEO-interp,5,14,CatBoost,4.819146339697492
9,GEO-interp,5,14,LightGBM,5.678013012347184
9,GEO-interp,5,17,RF,5.183402037401354
9,GEO-interp,5,17,XGBoost,4.884113223243401
9,GEO-interp,5,17,CatBoost,4.96510534889427
9,GEO-interp,5,17,LightGBM,5.615376778284538
9,GEO-interp,5,19,RF,5.23698836335136
9,GEO-interp,5,19,XGBoost,4.932176834686094
9,GEO-interp,5,19,CatBoost,4.937071062605171
9,GEO-interp,5,19,LightGBM,5.657438666377352
9,GEO-disp,1,1,RF,6.241048157340773
9,GEO-disp,1,1,XGBoost,6.396639713644401
9,GEO-disp,1,1,CatBoost,6.514886444386792
9,GEO-disp,1,1,LightGBM,6.396233354756068
9,GEO-disp,1,2,RF,6.219941249872683
9,GEO-disp,1,2,XGBoost,6.51278309035889
9,GEO-disp,1,2,CatBoost,6.40402981849484
9,GEO-disp,1,2,LightGBM,6.440219279591172
9,GEO-disp,1,3,RF,5.027541899344474
9,GEO-disp,1,3,XGBoost,5.122049058256702
9,GEO-disp,1,3,CatBoost,5.538408254816475
9,GEO-disp,1,3,LightGBM,5.451972033541412
9,GEO-disp,1,4,RF,5.122431594583704
9,GEO-disp,1,4,XGBoost,5.218862069937598
9,GEO-disp,1,4,CatBoost,5.450447628663078
9,GEO-disp,1,4,LightGBM,5.064544451369574
9,GEO-disp,1,5,RF,4.915483850607205
9,GEO-disp,1,5,XGBoost,4.928182751634252
9,GEO-disp,1,5,CatBoost,4.871749401520006
9,GEO-disp,1,5,LightGBM,4.792490191548482
9,GEO-disp,1,6,RF,4.94848745859907
9,GEO-disp,1,6,XGBoost,4.945914225904832
9,GEO-disp,1,6,CatBoost,4.947024017467664
9,GEO-disp,1,6,LightGBM,4.792490191548482
9,GEO-disp,1,7,RF,4.938704060552448
9,GEO-disp,1,7,XGBoost,4.890895003347844
9,GEO-disp,1,7,CatBoost,4.678297886395443
9,GEO-disp,1,7,LightGBM,4.702657976535857
9,GEO-disp,1,8,RF,5.04342494302176
